Grid Name,"Min Latitude, Min Longitude","Max Latitude, Max Longitude"
RMBAAD,"(37.4375, 127.67427884615385)","(37.449519230769226, 127.68509615384616)"
RMBAAB,"(37.449519230769226, 127.67427884615385)","(37.46153846153846, 127.68509615384616)"
RMBABC,"(37.4375, 127.68509615384616)","(37.449519230769226, 127.69591346153847)"
RMBABA,"(37.449519230769226, 127.68509615384616)","(37.46153846153846, 127.69591346153847)"
RMBABD,"(37.4375, 127.69591346153847)","(37.449519230769226, 127.70673076923077)"
RMBABB,"(37.449519230769226, 127.69591346153847)","(37.46153846153846, 127.70673076923077)"
RMBBCC,"(37.41346153846153, 127.70673076923077)","(37.42548076923077, 127.71754807692308)"
RMBBCA,"(37.42548076923077, 127.70673076923077)","(37.4375, 127.71754807692308)"
RMBBCD,"(37.41346153846153, 127.71754807692308)","(37.42548076923077, 127.72836538461539)"
RMBBCB,"(37.42548076923077, 127.71754807692308)","(37.4375, 127.72836538461539)"
RMBBDC,"(37.41346153846153, 127.72836538461539)","(37.42548076923077, 127.7391826923077)"
RMBBDA,"(37.42548076923077, 127.72836538461539)","(37.4375, 127.7391826923077)"
RMBBDD,"(37.41346153846153, 127.7391826923077)","(37.42548076923077, 127.75)"
RMBBDB,"(37.42548076923077, 127.7391826923077)","(37.4375, 127.75)"
RNCBBC,"(37.34134615384615, 127.81490384615384)","(37.35336538461539, 127.82572115384615)"
RNCBBA,"(37.35336538461539, 127.81490384615384)","(37.36538461538461, 127.82572115384615)"
RNCBBD,"(37.34134615384615, 127.82572115384615)","(37.35336538461539, 127.83653846153845)"
RNCBBB,"(37.35336538461539, 127.82572115384615)","(37.36538461538461, 127.83653846153845)"
RNACAC,"(37.38942307692307, 127.75)","(37.40144230769231, 127.7608173076923)"
RNACAA,"(37.40144230769231, 127.75)","(37.41346153846153, 127.7608173076923)"
RNACAD,"(37.38942307692307, 127.7608173076923)","(37.40144230769231, 127.77163461538461)"
RNACAB,"(37.40144230769231, 127.7608173076923)","(37.41346153846153, 127.77163461538461)"
RNAACC,"(37.41346153846153, 127.75)","(37.42548076923077, 127.7608173076923)"
RNAACA,"(37.42548076923077, 127.75)","(37.4375, 127.7608173076923)"
RNAACD,"(37.41346153846153, 127.7608173076923)","(37.42548076923077, 127.77163461538461)"
RNAACB,"(37.42548076923077, 127.7608173076923)","(37.4375, 127.77163461538461)"
RNADCC,"(37.36538461538461, 127.79326923076923)","(37.37740384615384, 127.80408653846153)"
RNADCA,"(37.37740384615384, 127.79326923076923)","(37.38942307692307, 127.80408653846153)"
RNADCD,"(37.36538461538461, 127.80408653846153)","(37.37740384615384, 127.81490384615384)"
RNADCB,"(37.37740384615384, 127.80408653846153)","(37.38942307692307, 127.81490384615384)"
RNDACC,"(37.31730769230769, 127.83653846153845)","(37.32932692307692, 127.84735576923076)"
RNDACA,"(37.32932692307692, 127.83653846153845)","(37.34134615384615, 127.84735576923076)"
RNDACD,"(37.31730769230769, 127.84735576923076)","(37.32932692307692, 127.85817307692307)"
RNDACB,"(37.32932692307692, 127.84735576923076)","(37.34134615384615, 127.85817307692307)"
RNDAAC,"(37.34134615384615, 127.83653846153845)","(37.35336538461539, 127.84735576923076)"
RNDAAA,"(37.35336538461539, 127.83653846153845)","(37.36538461538461, 127.84735576923076)"
RNDAAD,"(37.34134615384615, 127.84735576923076)","(37.35336538461539, 127.85817307692307)"
RNDAAB,"(37.35336538461539, 127.84735576923076)","(37.36538461538461, 127.85817307692307)"
RNDADC,"(37.31730769230769, 127.85817307692307)","(37.32932692307692, 127.86899038461537)"
RNDADA,"(37.32932692307692, 127.85817307692307)","(37.34134615384615, 127.86899038461537)"
RNDADD,"(37.31730769230769, 127.86899038461537)","(37.32932692307692, 127.87980769230768)"
RNDADB,"(37.32932692307692, 127.86899038461537)","(37.34134615384615, 127.87980769230768)"
RNDDBC,"(37.293269230769226, 127.90144230769229)","(37.30528846153846, 127.91225961538461)"
RNDDBA,"(37.30528846153846, 127.90144230769229)","(37.31730769230769, 127.91225961538461)"
RNDDBD,"(37.293269230769226, 127.91225961538461)","(37.30528846153846, 127.92307692307692)"
RNDDBB,"(37.30528846153846, 127.91225961538461)","(37.31730769230769, 127.92307692307692)"
RNDBCC,"(37.31730769230769, 127.87980769230768)","(37.32932692307692, 127.89062499999999)"
RNDBCA,"(37.32932692307692, 127.87980769230768)","(37.34134615384615, 127.89062499999999)"
RNDBCD,"(37.31730769230769, 127.89062499999999)","(37.32932692307692, 127.90144230769229)"
RNDBCB,"(37.32932692307692, 127.89062499999999)","(37.34134615384615, 127.90144230769229)"
ROCCAC,"(37.293269230769226, 127.92307692307692)","(37.30528846153846, 127.93389423076923)"
ROCCAA,"(37.30528846153846, 127.92307692307692)","(37.31730769230769, 127.93389423076923)"
ROCCAD,"(37.293269230769226, 127.93389423076923)","(37.30528846153846, 127.94471153846155)"
ROCCAB,"(37.30528846153846, 127.93389423076923)","(37.31730769230769, 127.94471153846155)"
ROCADC,"(37.31730769230769, 127.94471153846155)","(37.32932692307692, 127.95552884615385)"
ROCADA,"(37.32932692307692, 127.94471153846155)","(37.34134615384615, 127.95552884615385)"
ROCADD,"(37.31730769230769, 127.95552884615385)","(37.32932692307692, 127.96634615384616)"
ROCADB,"(37.32932692307692, 127.95552884615385)","(37.34134615384615, 127.96634615384616)"
SFCCCC,"(37.46153846153846, 126.36538461538461)","(37.47355769230769, 126.37620192307692)"
SFCCCA,"(37.47355769230769, 126.36538461538461)","(37.48557692307692, 126.37620192307692)"
SFCCCD,"(37.46153846153846, 126.37620192307692)","(37.47355769230769, 126.38701923076923)"
SFCCCB,"(37.47355769230769, 126.37620192307692)","(37.48557692307692, 126.38701923076923)"
SFCCDC,"(37.46153846153846, 126.38701923076923)","(37.47355769230769, 126.39783653846153)"
SFCCDA,"(37.47355769230769, 126.38701923076923)","(37.48557692307692, 126.39783653846153)"
SFCCDD,"(37.46153846153846, 126.39783653846153)","(37.47355769230769, 126.40865384615384)"
SFCCDB,"(37.47355769230769, 126.39783653846153)","(37.48557692307692, 126.40865384615384)"
SFCDCC,"(37.46153846153846, 126.40865384615384)","(37.47355769230769, 126.41947115384615)"
SFCDCA,"(37.47355769230769, 126.40865384615384)","(37.48557692307692, 126.41947115384615)"
SFCDCD,"(37.46153846153846, 126.41947115384615)","(37.47355769230769, 126.43028846153845)"
SFCDCB,"(37.47355769230769, 126.41947115384615)","(37.48557692307692, 126.43028846153845)"
SFCDDC,"(37.46153846153846, 126.43028846153845)","(37.47355769230769, 126.44110576923076)"
SFCDDA,"(37.47355769230769, 126.43028846153845)","(37.48557692307692, 126.44110576923076)"
SFCDDD,"(37.46153846153846, 126.44110576923076)","(37.47355769230769, 126.45192307692307)"
SFCDDB,"(37.47355769230769, 126.44110576923076)","(37.48557692307692, 126.45192307692307)"
SFCDBC,"(37.48557692307692, 126.43028846153845)","(37.49759615384615, 126.44110576923076)"
SFCDBA,"(37.49759615384615, 126.43028846153845)","(37.50961538461539, 126.44110576923076)"
SFCDBD,"(37.48557692307692, 126.44110576923076)","(37.49759615384615, 126.45192307692307)"
SFCDBB,"(37.49759615384615, 126.44110576923076)","(37.50961538461539, 126.45192307692307)"
SFDCCC,"(37.46153846153846, 126.45192307692307)","(37.47355769230769, 126.46274038461537)"
SFDCCA,"(37.47355769230769, 126.45192307692307)","(37.48557692307692, 126.46274038461537)"
SFDCCD,"(37.46153846153846, 126.46274038461537)","(37.47355769230769, 126.47355769230768)"
SFDCCB,"(37.47355769230769, 126.46274038461537)","(37.48557692307692, 126.47355769230768)"
SFDCDC,"(37.46153846153846, 126.47355769230768)","(37.47355769230769, 126.48437499999999)"
SFDCDA,"(37.47355769230769, 126.47355769230768)","(37.48557692307692, 126.48437499999999)"
SFDCDD,"(37.46153846153846, 126.48437499999999)","(37.47355769230769, 126.49519230769229)"
SFDCDB,"(37.47355769230769, 126.48437499999999)","(37.48557692307692, 126.49519230769229)"
SFDCBC,"(37.48557692307692, 126.47355769230768)","(37.49759615384615, 126.48437499999999)"
SFDCBA,"(37.49759615384615, 126.47355769230768)","(37.50961538461539, 126.48437499999999)"
SFDCBD,"(37.48557692307692, 126.48437499999999)","(37.49759615384615, 126.49519230769229)"
SFDCBB,"(37.49759615384615, 126.48437499999999)","(37.50961538461539, 126.49519230769229)"
SFDDCC,"(37.46153846153846, 126.49519230769229)","(37.47355769230769, 126.5060096153846)"
SFDDCA,"(37.47355769230769, 126.49519230769229)","(37.48557692307692, 126.5060096153846)"
SFDDCD,"(37.46153846153846, 126.5060096153846)","(37.47355769230769, 126.5168269230769)"
SFDDCB,"(37.47355769230769, 126.5060096153846)","(37.48557692307692, 126.5168269230769)"
SFDDAC,"(37.48557692307692, 126.49519230769229)","(37.49759615384615, 126.5060096153846)"
SFDDAA,"(37.49759615384615, 126.49519230769229)","(37.50961538461539, 126.5060096153846)"
SFDDAD,"(37.48557692307692, 126.5060096153846)","(37.49759615384615, 126.5168269230769)"
SFDDAB,"(37.49759615384615, 126.5060096153846)","(37.50961538461539, 126.5168269230769)"
SFDDDC,"(37.46153846153846, 126.5168269230769)","(37.47355769230769, 126.52764423076923)"
SFDDDA,"(37.47355769230769, 126.5168269230769)","(37.48557692307692, 126.52764423076923)"
SFDDDD,"(37.46153846153846, 126.52764423076923)","(37.47355769230769, 126.53846153846153)"
SFDDDB,"(37.47355769230769, 126.52764423076923)","(37.48557692307692, 126.53846153846153)"
SFDDBC,"(37.48557692307692, 126.5168269230769)","(37.49759615384615, 126.52764423076923)"
SFDDBA,"(37.49759615384615, 126.5168269230769)","(37.50961538461539, 126.52764423076923)"
SFDDBD,"(37.48557692307692, 126.52764423076923)","(37.49759615384615, 126.53846153846153)"
SFDDBB,"(37.49759615384615, 126.52764423076923)","(37.50961538461539, 126.53846153846153)"
SFDBDC,"(37.50961538461539, 126.5168269230769)","(37.52163461538461, 126.52764423076923)"
SFDBDA,"(37.52163461538461, 126.5168269230769)","(37.53365384615385, 126.52764423076923)"
SFDBDD,"(37.50961538461539, 126.52764423076923)","(37.52163461538461, 126.53846153846153)"
SFDBDB,"(37.52163461538461, 126.52764423076923)","(37.53365384615385, 126.53846153846153)"
SGCCCC,"(37.46153846153846, 126.53846153846153)","(37.47355769230769, 126.54927884615384)"
SGCCCA,"(37.47355769230769, 126.53846153846153)","(37.48557692307692, 126.54927884615384)"
SGCCCD,"(37.46153846153846, 126.54927884615384)","(37.47355769230769, 126.56009615384616)"
SGCCCB,"(37.47355769230769, 126.54927884615384)","(37.48557692307692, 126.56009615384616)"
SGCCAC,"(37.48557692307692, 126.53846153846153)","(37.49759615384615, 126.54927884615384)"
SGCCAA,"(37.49759615384615, 126.53846153846153)","(37.50961538461539, 126.54927884615384)"
SGCCAD,"(37.48557692307692, 126.54927884615384)","(37.49759615384615, 126.56009615384616)"
SGCCAB,"(37.49759615384615, 126.54927884615384)","(37.50961538461539, 126.56009615384616)"
SGCCBC,"(37.48557692307692, 126.56009615384616)","(37.49759615384615, 126.57091346153847)"
SGCCBA,"(37.49759615384615, 126.56009615384616)","(37.50961538461539, 126.57091346153847)"
SGCCBD,"(37.48557692307692, 126.57091346153847)","(37.49759615384615, 126.58173076923077)"
SGCCBB,"(37.49759615384615, 126.57091346153847)","(37.50961538461539, 126.58173076923077)"
SGCACC,"(37.50961538461539, 126.53846153846153)","(37.52163461538461, 126.54927884615384)"
SGCACA,"(37.52163461538461, 126.53846153846153)","(37.53365384615385, 126.54927884615384)"
SGCACD,"(37.50961538461539, 126.54927884615384)","(37.52163461538461, 126.56009615384616)"
SGCACB,"(37.52163461538461, 126.54927884615384)","(37.53365384615385, 126.56009615384616)"
SGCAAC,"(37.53365384615385, 126.53846153846153)","(37.54567307692308, 126.54927884615384)"
SGCAAA,"(37.54567307692308, 126.53846153846153)","(37.55769230769231, 126.54927884615384)"
SGCAAD,"(37.53365384615385, 126.54927884615384)","(37.54567307692308, 126.56009615384616)"
SGCAAB,"(37.54567307692308, 126.54927884615384)","(37.55769230769231, 126.56009615384616)"
SGCABC,"(37.53365384615385, 126.56009615384616)","(37.54567307692308, 126.57091346153847)"
SGCABA,"(37.54567307692308, 126.56009615384616)","(37.55769230769231, 126.57091346153847)"
SGCABD,"(37.53365384615385, 126.57091346153847)","(37.54567307692308, 126.58173076923077)"
SGCABB,"(37.54567307692308, 126.57091346153847)","(37.55769230769231, 126.58173076923077)"
SGCDAC,"(37.48557692307692, 126.58173076923077)","(37.49759615384615, 126.59254807692308)"
SGCDAA,"(37.49759615384615, 126.58173076923077)","(37.50961538461539, 126.59254807692308)"
SGCDAD,"(37.48557692307692, 126.59254807692308)","(37.49759615384615, 126.60336538461539)"
SGCDAB,"(37.49759615384615, 126.59254807692308)","(37.50961538461539, 126.60336538461539)"
SGCDDC,"(37.46153846153846, 126.60336538461539)","(37.47355769230769, 126.6141826923077)"
SGCDDA,"(37.47355769230769, 126.60336538461539)","(37.48557692307692, 126.6141826923077)"
SGCDDD,"(37.46153846153846, 126.6141826923077)","(37.47355769230769, 126.625)"
SGCDDB,"(37.47355769230769, 126.6141826923077)","(37.48557692307692, 126.625)"
SGCDBC,"(37.48557692307692, 126.60336538461539)","(37.49759615384615, 126.6141826923077)"
SGCDBA,"(37.49759615384615, 126.60336538461539)","(37.50961538461539, 126.6141826923077)"
SGCDBD,"(37.48557692307692, 126.6141826923077)","(37.49759615384615, 126.625)"
SGCDBB,"(37.49759615384615, 126.6141826923077)","(37.50961538461539, 126.625)"
SGCBAC,"(37.53365384615385, 126.58173076923077)","(37.54567307692308, 126.59254807692308)"
SGCBAA,"(37.54567307692308, 126.58173076923077)","(37.55769230769231, 126.59254807692308)"
SGCBAD,"(37.53365384615385, 126.59254807692308)","(37.54567307692308, 126.60336538461539)"
SGCBAB,"(37.54567307692308, 126.59254807692308)","(37.55769230769231, 126.60336538461539)"
SGCBDC,"(37.50961538461539, 126.60336538461539)","(37.52163461538461, 126.6141826923077)"
SGCBDA,"(37.52163461538461, 126.60336538461539)","(37.53365384615385, 126.6141826923077)"
SGCBDD,"(37.50961538461539, 126.6141826923077)","(37.52163461538461, 126.625)"
SGCBDB,"(37.52163461538461, 126.6141826923077)","(37.53365384615385, 126.625)"
SGCBBC,"(37.53365384615385, 126.60336538461539)","(37.54567307692308, 126.6141826923077)"
SGCBBA,"(37.54567307692308, 126.60336538461539)","(37.55769230769231, 126.6141826923077)"
SGCBBD,"(37.53365384615385, 126.6141826923077)","(37.54567307692308, 126.625)"
SGCBBB,"(37.54567307692308, 126.6141826923077)","(37.55769230769231, 126.625)"
SGDCCC,"(37.46153846153846, 126.625)","(37.47355769230769, 126.6358173076923)"
SGDCCA,"(37.47355769230769, 126.625)","(37.48557692307692, 126.6358173076923)"
SGDCCD,"(37.46153846153846, 126.6358173076923)","(37.47355769230769, 126.64663461538461)"
SGDCCB,"(37.47355769230769, 126.6358173076923)","(37.48557692307692, 126.64663461538461)"
SGDCAC,"(37.48557692307692, 126.625)","(37.49759615384615, 126.6358173076923)"
SGDCAA,"(37.49759615384615, 126.625)","(37.50961538461539, 126.6358173076923)"
SGDCAD,"(37.48557692307692, 126.6358173076923)","(37.49759615384615, 126.64663461538461)"
SGDCAB,"(37.49759615384615, 126.6358173076923)","(37.50961538461539, 126.64663461538461)"
SGDCDC,"(37.46153846153846, 126.64663461538461)","(37.47355769230769, 126.65745192307692)"
SGDCDA,"(37.47355769230769, 126.64663461538461)","(37.48557692307692, 126.65745192307692)"
SGDCDD,"(37.46153846153846, 126.65745192307692)","(37.47355769230769, 126.66826923076923)"
SGDCDB,"(37.47355769230769, 126.65745192307692)","(37.48557692307692, 126.66826923076923)"
SGDCBC,"(37.48557692307692, 126.64663461538461)","(37.49759615384615, 126.65745192307692)"
SGDCBA,"(37.49759615384615, 126.64663461538461)","(37.50961538461539, 126.65745192307692)"
SGDCBD,"(37.48557692307692, 126.65745192307692)","(37.49759615384615, 126.66826923076923)"
SGDCBB,"(37.49759615384615, 126.65745192307692)","(37.50961538461539, 126.66826923076923)"
SGDACC,"(37.50961538461539, 126.625)","(37.52163461538461, 126.6358173076923)"
SGDACA,"(37.52163461538461, 126.625)","(37.53365384615385, 126.6358173076923)"
SGDACD,"(37.50961538461539, 126.6358173076923)","(37.52163461538461, 126.64663461538461)"
SGDACB,"(37.52163461538461, 126.6358173076923)","(37.53365384615385, 126.64663461538461)"
SGDAAC,"(37.53365384615385, 126.625)","(37.54567307692308, 126.6358173076923)"
SGDAAA,"(37.54567307692308, 126.625)","(37.55769230769231, 126.6358173076923)"
SGDAAD,"(37.53365384615385, 126.6358173076923)","(37.54567307692308, 126.64663461538461)"
SGDAAB,"(37.54567307692308, 126.6358173076923)","(37.55769230769231, 126.64663461538461)"
SGDADC,"(37.50961538461539, 126.64663461538461)","(37.52163461538461, 126.65745192307692)"
SGDADA,"(37.52163461538461, 126.64663461538461)","(37.53365384615385, 126.65745192307692)"
SGDADD,"(37.50961538461539, 126.65745192307692)","(37.52163461538461, 126.66826923076923)"
SGDADB,"(37.52163461538461, 126.65745192307692)","(37.53365384615385, 126.66826923076923)"
SGDABC,"(37.53365384615385, 126.64663461538461)","(37.54567307692308, 126.65745192307692)"
SGDABA,"(37.54567307692308, 126.64663461538461)","(37.55769230769231, 126.65745192307692)"
SGDABD,"(37.53365384615385, 126.65745192307692)","(37.54567307692308, 126.66826923076923)"
SGDABB,"(37.54567307692308, 126.65745192307692)","(37.55769230769231, 126.66826923076923)"
SGDDCC,"(37.46153846153846, 126.66826923076923)","(37.47355769230769, 126.67908653846153)"
SGDDCA,"(37.47355769230769, 126.66826923076923)","(37.48557692307692, 126.67908653846153)"
SGDDCD,"(37.46153846153846, 126.67908653846153)","(37.47355769230769, 126.68990384615384)"
SGDDCB,"(37.47355769230769, 126.67908653846153)","(37.48557692307692, 126.68990384615384)"
SGDDAC,"(37.48557692307692, 126.66826923076923)","(37.49759615384615, 126.67908653846153)"
SGDDAA,"(37.49759615384615, 126.66826923076923)","(37.50961538461539, 126.67908653846153)"
SGDDAD,"(37.48557692307692, 126.67908653846153)","(37.49759615384615, 126.68990384615384)"
SGDDAB,"(37.49759615384615, 126.67908653846153)","(37.50961538461539, 126.68990384615384)"
SGDDDC,"(37.46153846153846, 126.68990384615384)","(37.47355769230769, 126.70072115384616)"
SGDDDA,"(37.47355769230769, 126.68990384615384)","(37.48557692307692, 126.70072115384616)"
SGDDDD,"(37.46153846153846, 126.70072115384616)","(37.47355769230769, 126.71153846153847)"
SGDDDB,"(37.47355769230769, 126.70072115384616)","(37.48557692307692, 126.71153846153847)"
SGDBCC,"(37.50961538461539, 126.66826923076923)","(37.52163461538461, 126.67908653846153)"
SGDBCA,"(37.52163461538461, 126.66826923076923)","(37.53365384615385, 126.67908653846153)"
SGDBCD,"(37.50961538461539, 126.67908653846153)","(37.52163461538461, 126.68990384615384)"
SGDBCB,"(37.52163461538461, 126.67908653846153)","(37.53365384615385, 126.68990384615384)"
SGDBAC,"(37.53365384615385, 126.66826923076923)","(37.54567307692308, 126.67908653846153)"
SGDBAA,"(37.54567307692308, 126.66826923076923)","(37.55769230769231, 126.67908653846153)"
SGDBAD,"(37.53365384615385, 126.67908653846153)","(37.54567307692308, 126.68990384615384)"
SGDBAB,"(37.54567307692308, 126.67908653846153)","(37.55769230769231, 126.68990384615384)"
SGDBDC,"(37.50961538461539, 126.68990384615384)","(37.52163461538461, 126.70072115384616)"
SGDBDA,"(37.52163461538461, 126.68990384615384)","(37.53365384615385, 126.70072115384616)"
SGDBDD,"(37.50961538461539, 126.70072115384616)","(37.52163461538461, 126.71153846153847)"
SGDBDB,"(37.52163461538461, 126.70072115384616)","(37.53365384615385, 126.71153846153847)"
SGDBBC,"(37.53365384615385, 126.68990384615384)","(37.54567307692308, 126.70072115384616)"
SGDBBA,"(37.54567307692308, 126.68990384615384)","(37.55769230769231, 126.70072115384616)"
SGDBBD,"(37.53365384615385, 126.70072115384616)","(37.54567307692308, 126.71153846153847)"
SGDBBB,"(37.54567307692308, 126.70072115384616)","(37.55769230769231, 126.71153846153847)"
SGBCCC,"(37.55769230769231, 126.625)","(37.56971153846153, 126.6358173076923)"
SGBCCA,"(37.56971153846153, 126.625)","(37.58173076923077, 126.6358173076923)"
SGBCCD,"(37.55769230769231, 126.6358173076923)","(37.56971153846153, 126.64663461538461)"
SGBCCB,"(37.56971153846153, 126.6358173076923)","(37.58173076923077, 126.64663461538461)"
SGBCDC,"(37.55769230769231, 126.64663461538461)","(37.56971153846153, 126.65745192307692)"
SGBCDA,"(37.56971153846153, 126.64663461538461)","(37.58173076923077, 126.65745192307692)"
SGBCDD,"(37.55769230769231, 126.65745192307692)","(37.56971153846153, 126.66826923076923)"
SGBCDB,"(37.56971153846153, 126.65745192307692)","(37.58173076923077, 126.66826923076923)"
SGBDCC,"(37.55769230769231, 126.66826923076923)","(37.56971153846153, 126.67908653846153)"
SGBDCA,"(37.56971153846153, 126.66826923076923)","(37.58173076923077, 126.67908653846153)"
SGBDCD,"(37.55769230769231, 126.67908653846153)","(37.56971153846153, 126.68990384615384)"
SGBDCB,"(37.56971153846153, 126.67908653846153)","(37.58173076923077, 126.68990384615384)"
SGBDDC,"(37.55769230769231, 126.68990384615384)","(37.56971153846153, 126.70072115384616)"
SGBDDA,"(37.56971153846153, 126.68990384615384)","(37.58173076923077, 126.70072115384616)"
SGBDDD,"(37.55769230769231, 126.70072115384616)","(37.56971153846153, 126.71153846153847)"
SGBDDB,"(37.56971153846153, 126.70072115384616)","(37.58173076923077, 126.71153846153847)"
SHCCDC,"(37.46153846153846, 126.7331730769231)","(37.47355769230769, 126.7439903846154)"
SHCCDA,"(37.47355769230769, 126.7331730769231)","(37.48557692307692, 126.7439903846154)"
SHCCDD,"(37.46153846153846, 126.7439903846154)","(37.47355769230769, 126.75480769230771)"
SHCCDB,"(37.47355769230769, 126.7439903846154)","(37.48557692307692, 126.75480769230771)"
SHCCBC,"(37.48557692307692, 126.7331730769231)","(37.49759615384615, 126.7439903846154)"
SHCCBA,"(37.49759615384615, 126.7331730769231)","(37.50961538461539, 126.7439903846154)"
SHCCBD,"(37.48557692307692, 126.7439903846154)","(37.49759615384615, 126.75480769230771)"
SHCCBB,"(37.49759615384615, 126.7439903846154)","(37.50961538461539, 126.75480769230771)"
SHCACC,"(37.50961538461539, 126.71153846153847)","(37.52163461538461, 126.72235576923077)"
SHCACA,"(37.52163461538461, 126.71153846153847)","(37.53365384615385, 126.72235576923077)"
SHCACD,"(37.50961538461539, 126.72235576923077)","(37.52163461538461, 126.7331730769231)"
SHCACB,"(37.52163461538461, 126.72235576923077)","(37.53365384615385, 126.7331730769231)"
SHCAAC,"(37.53365384615385, 126.71153846153847)","(37.54567307692308, 126.72235576923077)"
SHCAAA,"(37.54567307692308, 126.71153846153847)","(37.55769230769231, 126.72235576923077)"
SHCAAD,"(37.53365384615385, 126.72235576923077)","(37.54567307692308, 126.7331730769231)"
SHCAAB,"(37.54567307692308, 126.72235576923077)","(37.55769230769231, 126.7331730769231)"
SHCADC,"(37.50961538461539, 126.7331730769231)","(37.52163461538461, 126.7439903846154)"
SHCADA,"(37.52163461538461, 126.7331730769231)","(37.53365384615385, 126.7439903846154)"
SHCADD,"(37.50961538461539, 126.7439903846154)","(37.52163461538461, 126.75480769230771)"
SHCADB,"(37.52163461538461, 126.7439903846154)","(37.53365384615385, 126.75480769230771)"
SHCDCC,"(37.46153846153846, 126.75480769230771)","(37.47355769230769, 126.76562500000001)"
SHCDCA,"(37.47355769230769, 126.75480769230771)","(37.48557692307692, 126.76562500000001)"
SHCDCD,"(37.46153846153846, 126.76562500000001)","(37.47355769230769, 126.77644230769232)"
SHCDCB,"(37.47355769230769, 126.76562500000001)","(37.48557692307692, 126.77644230769232)"
SHCBCC,"(37.50961538461539, 126.75480769230771)","(37.52163461538461, 126.76562500000001)"
SHCBCA,"(37.52163461538461, 126.75480769230771)","(37.53365384615385, 126.76562500000001)"
SHCBCD,"(37.50961538461539, 126.76562500000001)","(37.52163461538461, 126.77644230769232)"
SHCBCB,"(37.52163461538461, 126.76562500000001)","(37.53365384615385, 126.77644230769232)"
SHCBDC,"(37.50961538461539, 126.77644230769232)","(37.52163461538461, 126.78725961538463)"
SHCBDA,"(37.52163461538461, 126.77644230769232)","(37.53365384615385, 126.78725961538463)"
SHCBDD,"(37.50961538461539, 126.78725961538463)","(37.52163461538461, 126.79807692307693)"
SHCBDB,"(37.52163461538461, 126.78725961538463)","(37.53365384615385, 126.79807692307693)"
SHACCC,"(37.55769230769231, 126.71153846153847)","(37.56971153846153, 126.72235576923077)"
SHACCA,"(37.56971153846153, 126.71153846153847)","(37.58173076923077, 126.72235576923077)"
SHACCD,"(37.55769230769231, 126.72235576923077)","(37.56971153846153, 126.7331730769231)"
SHACCB,"(37.56971153846153, 126.72235576923077)","(37.58173076923077, 126.7331730769231)"
SHACDC,"(37.55769230769231, 126.7331730769231)","(37.56971153846153, 126.7439903846154)"
SHACDA,"(37.56971153846153, 126.7331730769231)","(37.58173076923077, 126.7439903846154)"
SHACDD,"(37.55769230769231, 126.7439903846154)","(37.56971153846153, 126.75480769230771)"
SHACDB,"(37.56971153846153, 126.7439903846154)","(37.58173076923077, 126.75480769230771)"
SHADCC,"(37.55769230769231, 126.75480769230771)","(37.56971153846153, 126.76562500000001)"
SHADCA,"(37.56971153846153, 126.75480769230771)","(37.58173076923077, 126.76562500000001)"
SHADCD,"(37.55769230769231, 126.76562500000001)","(37.56971153846153, 126.77644230769232)"
SHADCB,"(37.56971153846153, 126.76562500000001)","(37.58173076923077, 126.77644230769232)"
SHADAC,"(37.58173076923077, 126.75480769230771)","(37.59375, 126.76562500000001)"
SHADAA,"(37.59375, 126.75480769230771)","(37.605769230769226, 126.76562500000001)"
SHADAD,"(37.58173076923077, 126.76562500000001)","(37.59375, 126.77644230769232)"
SHADAB,"(37.59375, 126.76562500000001)","(37.605769230769226, 126.77644230769232)"
SHADDC,"(37.55769230769231, 126.77644230769232)","(37.56971153846153, 126.78725961538463)"
SHADDA,"(37.56971153846153, 126.77644230769232)","(37.58173076923077, 126.78725961538463)"
SHADDD,"(37.55769230769231, 126.78725961538463)","(37.56971153846153, 126.79807692307693)"
SHADDB,"(37.56971153846153, 126.78725961538463)","(37.58173076923077, 126.79807692307693)"
SHADBC,"(37.58173076923077, 126.77644230769232)","(37.59375, 126.78725961538463)"
SHADBA,"(37.59375, 126.77644230769232)","(37.605769230769226, 126.78725961538463)"
SHADBD,"(37.58173076923077, 126.78725961538463)","(37.59375, 126.79807692307693)"
SHADBB,"(37.59375, 126.78725961538463)","(37.605769230769226, 126.79807692307693)"
SHDACC,"(37.50961538461539, 126.79807692307693)","(37.52163461538461, 126.80889423076924)"
SHDACA,"(37.52163461538461, 126.79807692307693)","(37.53365384615385, 126.80889423076924)"
SHDACD,"(37.50961538461539, 126.80889423076924)","(37.52163461538461, 126.81971153846155)"
SHDACB,"(37.52163461538461, 126.80889423076924)","(37.53365384615385, 126.81971153846155)"
SHDADC,"(37.50961538461539, 126.81971153846155)","(37.52163461538461, 126.83052884615385)"
SHDADA,"(37.52163461538461, 126.81971153846155)","(37.53365384615385, 126.83052884615385)"
SHDADD,"(37.50961538461539, 126.83052884615385)","(37.52163461538461, 126.84134615384616)"
SHDADB,"(37.52163461538461, 126.83052884615385)","(37.53365384615385, 126.84134615384616)"
SHDDDC,"(37.46153846153846, 126.86298076923077)","(37.47355769230769, 126.87379807692308)"
SHDDDA,"(37.47355769230769, 126.86298076923077)","(37.48557692307692, 126.87379807692308)"
SHDDDD,"(37.46153846153846, 126.87379807692308)","(37.47355769230769, 126.88461538461539)"
SHDDDB,"(37.47355769230769, 126.87379807692308)","(37.48557692307692, 126.88461538461539)"
