Label,Frequency
"('TNACDCC', 'TNACCDB')",1
"('TNACCDB', 'TNACCDA')",1
"('TNACCDA', 'TNACCCB')",1
"('TNACCCB', 'TNACCAD')",1
"('TNACCAD', 'TNACCAC')",1
"('TNACCAC', 'TNACCAA')",1
"('TNACCAA', 'TMBDDBB')",1
"('TMBDDBB', 'TMBDBDD')",1
"('TMBDBDD', 'TMBDBDA')",1
"('TMBDBDA', 'TMBDBCB')",1
"('TMBDBCB', 'TMBDBAD')",1
"('TMBDBAD', 'TMBDBAA')",1
"('TMBDBAA', 'TMBDABB')",1
"('TMBDABB', 'TMBDABA')",1
"('TMBDABA', 'TMBBCDC')",1
"('TMBBCDC', 'TMBBCCD')",1
"('TMBBCCD', 'TMBBCCC')",1
"('TMBBCCC', 'TMBBCCA')",1
"('TMBBCCA', 'TMBADDB')",1
"('TMBADDB', 'TMBADBD')",1
"('TMBADBD', 'TMBADBC')",1
"('TMBADBC', 'TMBADBA')",1
"('TMBADBA', 'TMBABDC')",1
"('TMBABDC', 'TMBABDA')",1
"('TMBABDA', 'TMBABCB')",1
"('TMBABCB', 'TMBABAD')",1
"('TMBABAD', 'TMBABAB')",1
"('TMBABAB', 'TMBABAA')",1
"('TMBABAB', 'UMDCDCD')",1
"('UMDCCCC', 'UMCDDDC')",1
"('UJDBBBA', 'UJDBBBD')",1
"('UKCADCB', 'UKCADCC')",1
"('UKCDACA', 'UKCDAAC')",1
"('UJBDDCB', 'UJBDDAC')",2
"('UKCCDBC', 'UKCCDAD')",1
"('UKCCDAD', 'UKCCDAC')",1
"('UKCCDAC', 'UKCCDCA')",1
"('UKCCDCA', 'UKCCDCC')",1
"('UKCCDCC', 'UKCCCDD')",1
"('UKCCCDD', 'UKCCCDB')",1
"('UKCCCDB', 'UKCCCDA')",1
"('UJDDCDB', 'UJDDCDA')",2
"('UJDDCDA', 'UJDDCDC')",2
"('UJDDCCC', 'UJDDCCA')",1
"('UJDDCCA', 'UJDDCAC')",1
"('UJDDCAC', 'UJDCDBD')",1
"('UJDCDBD', 'UJDCDBB')",1
"('UJDCDBB', 'UJDCBDD')",1
"('UJDCBDD', 'UJDDACA')",1
"('UJDDACA', 'UJDDAAC')",1
"('UJDDAAC', 'UJDDACA')",4
"('UJDDACA', 'UJDDACB')",5
"('UJDDACB', 'UJDDAAD')",3
"('UJDDAAD', 'UJDDAAC')",4
"('UJDDACB', 'UJDDACA')",1
"('UJDDAAC', 'UJDDAAD')",2
"('UJDDAAC', 'UJDCBBD')",1
"('UJDCBBD', 'UJDDAAC')",1
"('UJDDACA', 'UJDCBDD')",1
"('UJDCBDD', 'UJDCDBB')",1
"('UJDCDBB', 'UJDCDBD')",1
"('UJDCDBD', 'UJDDCCA')",2
"('UJDDCCA', 'UJDDCCC')",1
"('UJDDCCC', 'UJDCDDD')",1
"('UJDCDDD', 'UJDDCCC')",1
"('UKCCCCA', 'UKCCCAD')",1
"('UKCCCBC', 'UKCCCDA')",3
"('UKCCDCC', 'UKCCDCA')",1
"('UKCCDCA', 'UKCCDAC')",1
"('UKCCDAC', 'UKCCDAD')",1
"('UKCDAAC', 'UKCDAAD')",1
"('UKCDAAD', 'UKCDAAC')",1
"('UJBDDAB', 'UJBDBCD')",1
"('UJBDBCD', 'UJBDBCB')",1
"('UJBDBCB', 'UJBDBCA')",1
"('UJBDBCA', 'UJBDBAC')",1
"('UJBDBAC', 'UJBDABD')",1
"('UJBDABD', 'UJBDABB')",1
"('UJBDABB', 'UJBBCDD')",1
"('UJBBCDD', 'UJBBDCC')",1
"('UJBBDCC', 'UJBBDCA')",1
"('UJBBDCA', 'UJBBCDB')",1
"('UKCBCCD', 'UKCDAAB')",1
"('UKCBCCC', 'UKCBCCA')",2
"('UKCBCCA', 'UKCBCCC')",2
"('UKCCADD', 'UKCCCBB')",1
"('UKCCCBB', 'UKCCCBA')",1
"('UJDDDCB', 'UJDDCCB')",1
"('UJDDCCB', 'UJDDCCA')",1
"('UJDDCCA', 'UJDCDDB')",1
"('UJDCDDB', 'UJDCDBD')",1
"('UJDCDBD', 'UJDCDBC')",1
"('UJDCDBC', 'UJDCDAB')",1
"('UJDCDAB', 'UJDCDAA')",1
"('UJDCDAA', 'UJCDBDB')",1
"('UJCDBDB', 'UJCDBDC')",1
"('UJCDBDC', 'UJCDBCD')",1
"('UJCDBCD', 'UJCDBCC')",1
"('UJCDBCC', 'UJCDDAA')",1
"('UJCDDAA', 'UJCDDAC')",1
"('UJCDDAC', 'UJCDCBD')",1
"('UJCDCBD', 'UJCDCBB')",1
"('UJCDCBB', 'UJCDDAA')",2
"('UJCDDAA', 'UJCDCBB')",2
"('UJCDCBB', 'UJCDADD')",1
"('UJCDADD', 'UJCDADB')",1
"('UJCDADB', 'UJCDADD')",1
"('UJCDADD', 'UJCDCBB')",1
"('UJCDCBB', 'UJCDCBA')",1
"('UJCDCBA', 'UJCDCAB')",1
"('UJCDCAB', 'UJCDACD')",1
"('UJCDACD', 'UJCDADC')",3
"('UJCDADC', 'UJCDACD')",2
"('UJCDACD', 'UJCDCAB')",1
"('UJCDCAB', 'UJCDCAA')",1
"('UJCDCAA', 'UJCDACC')",1
"('UJCDACC', 'UJCCBDD')",1
"('UJCCBDD', 'UJCDACC')",1
"('UJCDACC', 'UJCDCAA')",1
"('UJCDCAA', 'UJCDCAB')",1
"('UJCDCAB', 'UJCDCBA')",1
"('UJCDCBA', 'UJCDCBB')",1
"('UJCDCBB', 'UJCDCBD')",1
"('UJCDCBD', 'UJCDDAC')",1
"('UJCDDAC', 'UJCDDAA')",1
"('UJCDDAA', 'UJCDBCC')",1
"('UJCDBCC', 'UJCDBCD')",1
"('UJCDBCD', 'UJCDBDC')",1
"('UJCDBDC', 'UJCDBDB')",1
"('UJCDBDB', 'UJDCDAA')",1
"('UJDCDAA', 'UJDCDAB')",1
"('UJDCDAB', 'UJDCDBC')",1
"('UJDCDBC', 'UJDCDBD')",1
"('UJDDCCA', 'UJDDCCB')",1
"('UJDDCCB', 'UJDDCDA')",1
"('UJDDCDA', 'UJDDDCB')",1
"('UKCCCBA', 'UKCCCBB')",1
"('UKCCCBB', 'UKCCADD')",1
"('RKABADC', 'RKABCBA')",2
"('RKABCBA', 'RKABADC')",2
"('RKABADC', 'RKABACD')",1
"('RKABACD', 'RKABCAB')",1
"('RKABACD', 'RKABACA')",1
"('RKABACB', 'RKABAAD')",1
"('RKABAAD', 'RKABABC')",1
"('RKABABC', 'RKABABA')",1
"('RKABABA', 'SKCDCDC')",1
"('SKCDCDC', 'SKCDCDB')",1
"('SKCDCDB', 'SKCDCBD')",1
"('SKCDCBD', 'SKCDCBB')",1
"('SKCDCBB', 'SKCDADD')",1
"('SKCDADD', 'SKCDADB')",1
"('SKCDADB', 'SKCDABD')",1
"('SKCDABD', 'SKCDABB')",1
"('SKCDABB', 'SKCBCDD')",1
"('SKCBCDD', 'SKCBCDB')",1
"('SKCBCDB', 'SKCBCBD')",1
"('SKCBCBD', 'SKCBCBB')",1
"('SKCBCBB', 'SKCBADD')",1
"('SKCBADD', 'SKCBADA')",1
"('SKCBADA', 'SKCBABC')",1
"('SKCBABC', 'SKCBAAD')",1
"('SKCBAAD', 'SKCBAAB')",1
"('SKCBAAB', 'SKCBAAA')",1
"('SKCBAAA', 'SKADCCC')",1
"('SKADCCC', 'SKADCCA')",1
"('SKADCCA', 'SKACDDB')",1
"('SKACDDB', 'SKACDBD')",1
"('SKACDBD', 'SKACDBB')",1
"('SKACDBB', 'SKACBDD')",1
"('SKACBDD', 'SKACBDC')",1
"('SKACBDC', 'SKACBDA')",1
"('SKACBDA', 'SKACBBC')",1
"('TKCACCB', 'TKCACAB')",1
"('UKCCCAD', 'UKCCCAB')",1
"('UKCCCAB', 'UKCCCAA')",1
"('UKCCCAA', 'UKCCACC')",1
"('UKCCACC', 'UJDDBDD')",1
"('UJDDBDD', 'UJDDBDB')",1
"('UJDDBDB', 'UJDDBDA')",1
"('UJDDBDA', 'UJDDBBC')",1
"('UJDDBBC', 'UJDDBBA')",1
"('UJDDBBA', 'UJDDBAB')",1
"('UJDDBAB', 'UJDBDCD')",1
"('UJDBDCD', 'UJDBDCC')",1
"('UJDBDCC', 'UJDBDCA')",1
"('UJDBDCA', 'UJDBCDB')",1
"('UJDBCDB', 'UJDBCBD')",1
"('UJDBCBD', 'UJDBCBC')",1
"('UJDBCBC', 'UJDBCBA')",1
"('UJDBCBA', 'UJDBADC')",1
"('UJDBADC', 'UJDBADA')",1
"('UJDBADA', 'UJDBACB')",1
"('UJDBACB', 'UJDBAAD')",1
"('UJDBAAD', 'UJDBAAB')",1
"('UJDBAAB', 'UJBDCCD')",1
"('UJBDCCD', 'UJBDCCB')",1
"('UJBDCCB', 'UJBDCAD')",1
"('UJBDCAD', 'UJBDCBC')",1
"('UJBDCBC', 'UJBDCBD')",1
"('UJBBDDD', 'UJBBDDC')",1
"('UJBBDDC', 'UJBBDCD')",1
"('UJBBDCD', 'UJBDBAB')",1
"('UJBDBAB', 'UJBBDCD')",1
"('UJBBDCD', 'UJBBDDC')",1
"('UJBBDDC', 'UJBBDDD')",1
"('UJBDCBD', 'UJBDCBC')",1
"('UJBDCBC', 'UJBDCAD')",1
"('UJBDCAD', 'UJBDCCB')",1
"('UJBDCCB', 'UJBDCCA')",1
"('UJBDCCA', 'UJBDCCC')",1
"('UJBDCCC', 'UJBCDDD')",1
"('UJBCDDD', 'UJDABBB')",1
"('UJDABBB', 'UJDABBA')",1
"('UJDABBA', 'UJDABAB')",1
"('UJDABAB', 'UJDABAA')",1
"('UJDABAA', 'UJBCDCC')",1
"('UJBCDCC', 'UJBCCDD')",1
"('UJBCCDD', 'UJBCCDB')",1
"('UJBCCDB', 'UJBCCDA')",1
"('UJBCCDA', 'UJBCCBC')",1
"('UJBCCBC', 'UJBCCAD')",1
"('UJBCCAD', 'UJBCCAC')",1
"('UJBCCAC', 'UJBCCAA')",1
"('UJBCCAA', 'UJBCCAC')",1
"('UJBCCAC', 'UJADDBD')",1
"('UJADDBD', 'UJADDBA')",1
"('UJADDBA', 'UJADDAB')",1
"('UJADDAB', 'UJADBCD')",1
"('UJADBCD', 'UJADBCC')",1
"('UJADBCC', 'UJADBCA')",1
"('UJADBCA', 'UJADADB')",1
"('UJADADB', 'UJADABC')",1
"('UJADABC', 'UJADAAD')",1
"('UJADAAD', 'UJADAAB')",1
"('UJADAAB', 'UJADAAA')",1
"('UJADAAA', 'UJACBBB')",1
"('UJACBBB', 'UJAADDD')",1
"('UJAADDD', 'UJAADDC')",1
"('UJAADDC', 'UJAADDA')",1
"('UJAADDA', 'UJAADAD')",1
"('UJAADAC', 'UJAACBB')",1
"('UJAACBB', 'UJAACBA')",1
"('UJAACBA', 'UJAAADC')",1
"('UJAAADC', 'UJAAACD')",1
"('UJAAACD', 'UJAAACA')",1
"('UJAAACA', 'UIBBBDB')",1
"('UIBBBDB', 'UIBBBBD')",1
"('UIBBBBD', 'UIBBBBC')",1
"('UIBBBBC', 'UIBBBAD')",1
"('UIBBBAD', 'UIBBBAB')",1
"('UIBBBAB', 'UIBBBAA')",1
"('UIBBBAA', 'VIDDDCD')",1
"('VIDDDCD', 'VIDDDCB')",1
"('VIDDDCB', 'VIDDDCD')",1
"('VIDDDCD', 'VIDDDCA')",1
"('VIDDDCA', 'VIDDDCB')",2
"('VIDDDCB', 'VIDDDAD')",2
"('VIDDDAD', 'VIDDDCB')",2
"('VIDDDCB', 'VIDDDCA')",1
"('VIDDDCA', 'VIDDCDB')",1
"('VIDDCDB', 'VIDDCDD')",1
"('VIDDCDD', 'VIDDCDC')",1
"('VIDDCDC', 'UIBBABA')",1
"('UIBBABA', 'UIBBABC')",1
"('UIBBABC', 'UIBBAAD')",1
"('UIBBAAD', 'UIBBAAC')",1
"('UIBBAAC', 'UIBBACA')",1
"('UIBBACA', 'UIBABDB')",1
"('UIBABDB', 'UIBABBD')",1
"('UIBABBD', 'UIBABBA')",1
"('UIBABBA', 'VIDCDCD')",1
"('VIDCDCD', 'UIBABBA')",1
"('UIBABBA', 'UIBABBC')",1
"('UIBABBC', 'UIBABBD')",1
"('UIBABBD', 'UIBBAAC')",1
"('UIBBAAC', 'UIBBAAD')",1
"('UIBBAAD', 'UIBBABC')",1
"('UIBBABC', 'UIBBABD')",1
"('UIBBABD', 'UIBBADB')",1
"('UIBBADB', 'UIBBBCA')",1
"('UIBBBCA', 'UIBBBCB')",1
"('UIBBBCB', 'UIBBBCD')",1
"('UIBBBCD', 'UIBBBDC')",1
"('UIBBBDC', 'UIBBBDD')",1
"('UIBBBDD', 'UIBBDBB')",1
"('UIBBDBB', 'UJAACAA')",1
"('UJAACAA', 'UJAACAB')",1
"('UJAACAB', 'UJAACAD')",1
"('UJAACAD', 'UJAACCB')",1
"('UJAACCB', 'UJAACCA')",1
"('UJAACCA', 'UJAACCB')",1
"('UJAACCB', 'UJAACAD')",1
"('UJAACAD', 'UJAACBC')",1
"('UJAACBC', 'UJAACBA')",1
"('UJAACBA', 'UJAACBB')",1
"('UJAACBB', 'UJAAADD')",1
"('UJAAADD', 'UJAAADB')",1
"('UJAAADB', 'UJAAABD')",1
"('UJAAABD', 'UJAABAA')",1
"('UJAABAA', 'VJCCDCC')",1
"('VJCCDCC', 'VJCCDCD')",1
"('VJCCDCD', 'VJCCDCB')",1
"('VJCCDCB', 'VJCCDDA')",1
"('VJCCDDA', 'VJCCDDB')",1
"('VJCCDDB', 'VJCDCCA')",1
"('VJCDCCA', 'VJCDCCB')",1
"('VJCDCCB', 'VJCDCDA')",1
"('VJCDCDA', 'VJCDCBC')",1
"('VJCDCBC', 'VJCDCBD')",1
"('VJCDCBD', 'VJCDDAC')",1
"('VJCDDAC', 'VJCDDAD')",1
"('VJCDDAD', 'VJCDDBC')",1
"('VJCDDBC', 'VJCDDBD')",1
"('VJCDDBD', 'VJCDDBB')",1
"('VJCDDBB', 'VJDCCAA')",1
"('VJDCCAA', 'VJDCCAB')",1
"('VJDCCAB', 'VJDCADC')",1
"('VJDCADC', 'VJDCADA')",1
"('VJDCADA', 'VJDCBAC')",1
"('VJDCBAC', 'VJDCBAD')",1
"('VJDCBAD', 'VJDCBAB')",1
"('VJDCBAB', 'VJDCBBA')",1
"('VJDCBBA', 'VJDADDC')",1
"('VJDADDD', 'VJDDABD')",1
"('VJDDABD', 'VJDDBAC')",1
"('VJDDBCA', 'VJDDBCB')",1
"('VJDDBCB', 'VJDDBCD')",3
"('VJDDDAD', 'VJDDDCB')",1
"('TJBADAD', 'TJBADCA')",1
"('TJBADCA', 'TJBADCC')",1
"('TJBADCC', 'TJBCBAA')",1
"('TJBCBAA', 'TJBCBAC')",1
"('TJBCBAC', 'TJBCABD')",1
"('TJBCABD', 'TJBCADB')",1
"('TJBCADB', 'TJBCADA')",1
"('TJBCADA', 'TJBCACB')",1
"('TJBCACB', 'TJBCACA')",1
"('TJBCACA', 'TJADBDB')",1
"('TJADBDB', 'TJADBDA')",1
"('TJADBDA', 'TJADBDC')",1
"('TJADBDC', 'TJADDBA')",1
"('TJADDBA', 'TJADDBC')",1
"('TJADDBC', 'TJADDDA')",1
"('TJADDDA', 'TJADDCB')",1
"('TJADDCB', 'TJADDCD')",1
"('TJADDCD', 'TJCBBAA')",1
"('TJCBBAA', 'TJCBBAC')",1
"('TJCBBAC', 'TJCBABD')",1
"('TJCBABD', 'TJCBABC')",1
"('TJCBABC', 'TJCBAAD')",1
"('TJCBAAD', 'TJCBACB')",1
"('TJCBACB', 'TJCBACA')",1
"('TJCBACA', 'TJCBACC')",1
"('TJCBACC', 'TJCABDD')",1
"('TJCABDD', 'TJCABDC')",1
"('TJCABDC', 'TJCABCD')",1
"('TJCABCD', 'TJCADAB')",1
"('TJCADAB', 'TJCADAA')",1
"('TJCADAA', 'TJCACBD')",1
"('TJCACBD', 'TJCACBC')",1
"('TJCACBC', 'TJCACAD')",1
"('TJCACAD', 'TJCACAC')",1
"('TJCACAC', 'TIDBDBD')",1
"('TIDBDBD', 'TIDBDBB')",1
"('TIDBDBB', 'TIDBDBA')",1
"('TIDBDBA', 'TIDBDAB')",1
"('TIDBDAB', 'TIDBDAA')",1
"('TIDBDAA', 'TIDBCBB')",1
"('TIDBCBB', 'TIDBCBD')",1
"('TIDBCBD', 'TIDBCDB')",1
"('TIDBCDB', 'TIDBCDA')",1
"('TIDBCDA', 'TIDBCDC')",1
"('TIDBCDC', 'TIDBCCD')",1
"('TIDBCCD', 'TIDBCCA')",1
"('TIDBCCA', 'TIDBCCC')",2
"('TIDBCCC', 'TIDADDD')",1
"('TIDADDD', 'TIDADDC')",1
"('TIDADDC', 'TIDADDA')",1
"('TIDADDA', 'TIDADCB')",1
"('TIDADCB', 'TIDADCA')",1
"('TIDADCA', 'TIDADCC')",1
"('TIDADCC', 'TIDACDD')",1
"('TIDACDD', 'TIDCABB')",1
"('TIDCABB', 'TIDCABA')",1
"('TIDCABA', 'TIDCAAB')",1
"('TIDCAAB', 'TIDCAAD')",3
"('TIDCAAD', 'TIDCAAB')",3
"('TIDCAAB', 'TIDCAAA')",1
"('TIDCAAA', 'TIDCAAC')",1
"('TIDCAAC', 'TIDCACA')",1
"('TIDCACA', 'TIDCACB')",1
"('TIDCACB', 'TIDCAAD')",1
"('TIDACDD', 'TIDADCC')",1
"('TIDADCC', 'TIDADCA')",1
"('TIDADCA', 'TIDADCB')",1
"('TIDADCB', 'TIDADDA')",1
"('TIDADDA', 'TIDADDC')",1
"('TIDADDC', 'TIDADDD')",1
"('TIDADDD', 'TIDBCCC')",1
"('TIDBCCC', 'TIDBCCA')",1
"('TIDBCCC', 'TIDBCCD')",1
"('TIDBCCD', 'TIDBCDC')",1
"('TIDBCDC', 'TIDBCDA')",1
"('TIDBCDA', 'TIDBCDB')",1
"('TIDBCDB', 'TIDBCBD')",1
"('TIDBCBD', 'TIDBCBB')",1
"('TIDBCBB', 'TIDBDAA')",1
"('TIDBDAA', 'TIDBDAB')",1
"('TIDBDAB', 'TIDBDBA')",1
"('TIDBDBA', 'TIDBDBB')",1
"('TIDBDBB', 'TIDBDBD')",1
"('TIDBDBD', 'TJCACAC')",1
"('TJCACAC', 'TJCACAD')",1
"('TJCACAD', 'TJCACBC')",1
"('TJCACBC', 'TJCACBD')",1
"('TJCACBD', 'TJCACBB')",1
"('TJCACBB', 'TJCADAA')",1
"('TJCADAA', 'TJCADAB')",1
"('TJCADAB', 'TJCABCD')",1
"('TJCABCD', 'TJCABDC')",1
"('TJCABDC', 'TJCABDD')",1
"('TJCABDD', 'TJCBACC')",1
"('TJCBACC', 'TJCBACB')",1
"('TJCBACB', 'TJCBAAD')",1
"('TJCBAAD', 'TJCBABC')",1
"('TJCBABC', 'TJCBABD')",1
"('TJCBABD', 'TJCBBAC')",1
"('TJCBBAC', 'TJCBBAA')",1
"('TJCBBAA', 'TJADDCD')",1
"('TJADDCD', 'TJADDCB')",1
"('TJADDCB', 'TJADDDA')",1
"('TJADDDA', 'TJADDBC')",1
"('TJADDBC', 'TJADDBA')",1
"('TJADDBA', 'TJADBDC')",1
"('TJADBDC', 'TJADBDA')",1
"('TJADBDA', 'TJADBDB')",1
"('TJADBDB', 'TJBCACA')",1
"('TJBCACA', 'TJBCACB')",1
"('TJBCACB', 'TJBCADA')",1
"('TJBCADA', 'TJBCADB')",1
"('TJBCADB', 'TJBCABD')",1
"('TJBCABD', 'TJBCBAC')",1
"('TJBCBAC', 'TJBCBAA')",1
"('TJBCBAA', 'TJBADCC')",1
"('TJBADCC', 'TJBADCA')",1
"('TJBADCA', 'TJBADAD')",1
"('UJBDDDB', 'UKACCCA')",1
"('UKACCCA', 'UKACCCC')",1
"('UKACCCC', 'UKACCCA')",1
"('UKACCCA', 'UKACCAC')",1
"('UKACCAC', 'UKACCAA')",1
"('UKACCAA', 'UKACACC')",1
"('UKACACC', 'UJBDBDD')",1
"('VKCCCDB', 'VKCCDCC')",3
"('UKCCCDA', 'UKCCCDC')",2
"('TKACADC', 'TKACCBA')",2
"('TKACCBA', 'TKACCBC')",2
"('TKACCBC', 'TKACCDA')",2
"('TKACCDA', 'TKACCDC')",2
"('TKACCDC', 'TKCAABA')",2
"('TKCAABA', 'TKCAABC')",2
"('TKCAABC', 'TKCAABD')",2
"('TKCAABD', 'TKCAADB')",2
"('TKCAADB', 'TKCAADA')",2
"('TKCAADA', 'TKCAADC')",2
"('TKCAADC', 'TKCACBA')",2
"('TKCACBA', 'TKCACBB')",2
"('TKCACBB', 'TKCACBD')",2
"('TKCACBD', 'TKCADAC')",2
"('TKCADAC', 'TKCADAD')",7
"('TKCADAD', 'TKCADAC')",6
"('TKCADAC', 'TKCACBD')",1
"('TKCACBD', 'TKCACBB')",1
"('TKCACBB', 'TKCACBA')",1
"('UJBBBAA', 'UJBBBAB')",1
"('UJBBBAB', 'VJDDDDC')",1
"('VJDDDCD', 'VJDDDCA')",1
"('UKCCDAA', 'UKCCCBD')",1
"('TKCADAD', 'TKCADBC')",1
"('TKCADBC', 'TKCADBA')",1
"('TKCADBA', 'TKCABDB')",1
"('TKCABDB', 'TKCABBD')",1
"('TKCABBD', 'TKCBAAA')",1
"('TKCBAAA', 'TKADCCC')",1
"('TKADCCC', 'TKADCCD')",1
"('TKADCCD', 'TKADCDC')",1
"('TKADCDC', 'TKADCDA')",1
"('TKADCDA', 'TKADCDB')",1
"('TKADCDB', 'TKADCBD')",1
"('TKADCBD', 'TKADDAC')",1
"('TKADDAC', 'TKADDAD')",1
"('TKADDAD', 'TKADDAB')",1
"('TKADDAB', 'TKADDBA')",1
"('TKADDBA', 'TKADDBB')",1
"('TKADDBB', 'TKADDBA')",1
"('TKADDBA', 'TKADBDC')",1
"('UKCADBA', 'UKCADBB')",1
"('UKCBACA', 'UKCABBD')",1
"('UKCABBD', 'UKCBAAC')",1
"('UKCBAAC', 'UKCBAAA')",1
"('UKCBAAA', 'UKADCCC')",1
"('UKADCCC', 'UKADCCD')",1
"('UKADCCD', 'UKADCCB')",1
"('UKADCCB', 'UKADCAD')",1
"('UKADCAD', 'UKADCBA')",1
"('UKADAAC', 'UKADAAA')",2
"('UKADAAA', 'UKABCCC')",2
"('UKABCCC', 'UKABCCA')",2
"('UKABCCA', 'UKAADDB')",2
"('UKAADDB', 'UKAADBD')",2
"('UKAADBD', 'UKAADBC')",2
"('UKAADBC', 'UKAADBA')",2
"('UKAADBA', 'UKAABDC')",2
"('UKAABDC', 'UKAABDA')",2
"('UKAABDA', 'UKAABCB')",2
"('UKAABCB', 'UKAABAD')",2
"('UKAABAD', 'UKAABAB')",2
"('UKAABAB', 'UKAABAA')",2
"('UKAABAA', 'VKCCDCC')",2
"('VKCCDCC', 'VKCCCDB')",2
"('VKCCCDB', 'VKCCCAD')",1
"('VKCCCAD', 'VKCCCAC')",2
"('VKCCCAC', 'VJDDBCD')",2
"('VJDDBDC', 'VKCCCAD')",1
"('VKCCCDB', 'VKCCCBC')",1
"('VKCCCBC', 'VKCCCAD')",1
